country,lat,lon,heading
RO,44.011986,25.226197,0
MY,6.213256,102.242525,0
SZ,-26.365291,31.004613,0
UA,51.827931,26.039334,0
OM,22.426457,59.411746,0
LU,49.841652,5.905944,0
LT,55.821743,21.646228,0
OM,23.549522,56.595253,0
NP,26.796186,86.418931,0
PH,15.777314,121.340777,0
SI,45.71926,14.406849,0
MY,1.292624,110.968255,0
LV,57.649198,22.222105,0
TN,35.245903,10.706004,0
RS,43.232153,20.913589,0
QA,25.259992,51.363505,0
IL,32.127175,34.805304,0
SG,1.301101,103.879338,0
CO,4.814418,-76.065052,0
IS,65.902226,-20.318371,0
IE,55.182289,-7.303014,0
ZA,-27.791158,24.380445,0
LV,57.177211,22.417553,0
KE,-2.77396,37.532688,0
BE,51.006228,3.440756,0
TW,24.920781,121.056562,0
BD,24.43418,89.519474,0
MT,35.931046,14.386299,0
AS,-14.330045,-170.822615,0
US,43.04286,-108.518849,0
LS,-30.38903,27.624229,0
GB,50.624113,-4.572023,0
NZ,-41.848573,171.818771,0
JE,49.173292,-2.050251,0
LT,56.051217,22.583546,0
NA,-19.930506,14.960853,0
RW,-1.548294,29.64242,0
AR,-43.41432,-65.074664,0
LK,7.397957,79.904464,0
SG,1.343514,103.642087,0
LU,49.627247,6.108891,0
RW,-2.072119,29.71286,0
KE,-0.792478,34.232559,0
IM,54.108583,-4.623222,0
PA,7.864021,-81.242262,0
LT,56.083985,23.988378,0
BT,27.522319,90.276449,0
MY,1.352254,111.169523,0
HR,44.325794,15.209499,0
DK,56.245975,8.687204,0
PE,-11.558558,-76.303825,0
HR,45.399613,13.551601,0
AS,-14.318694,-170.723605,0
JO,29.56767,35.052475,0
US,59.402747,-136.006753,0
EE,59.255724,25.840222,0
BW,-25.334804,25.269497,0
MN,49.05548,104.546418,0
NO,63.515637,8.375295,0
BO,-18.86311,-65.936094,0
CZ,49.967928,14.422776,0
ES,39.274339,-1.185667,0
GH,6.455638,0.180041,0
SM,43.911264,12.454385,0
CO,5.388755,-75.623555,0
IN,26.045309,76.136888,0
CX,-10.451798,105.704666,0
PE,-12.864878,-69.692736,0
RW,-1.888035,29.999222,0
RW,-1.402395,30.309677,0
ID,0.179674,100.595124,0
IE,53.56491,-7.106618,0
RU,64.517633,31.052768,0
DE,53.28039,9.497902,0
EC,0.102295,-79.409748,0
GL,65.416993,-52.892201,0
ID,0.027672,120.090169,0
LA,19.881599,102.128454,0
CL,-29.813018,-71.279734,0
NL,52.523489,6.331825,0
AL,40.787655,19.891218,0
NL,52.304306,5.357114,0
IT,46.007418,8.656259,0
ID,-5.178054,123.082851,0
GU,13.445012,144.77766,0
CC,-12.189819,96.834458,0
GR,36.212908,27.899556,0
CO,4.329436,-73.398601,0
UG,0.397305,32.595334,0
QA,26.137605,51.191656,0
LK,7.093309,79.947347,0
HK,22.311464,114.167624,0
MO,22.212923,113.535768,0
LA,17.881968,102.610105,0
HU,47.582503,19.122092,0
ME,42.759517,18.943583,0
ST,0.300573,6.67994,0
SK,47.909625,17.515371,0
LK,7.456404,80.987336,0
DE,50.466859,10.349897,0
LA,18.028697,102.572034,0
GR,35.468989,23.904072,0
CX,-10.468019,105.708874,0
CZ,49.393785,16.523048,0
AL,40.596566,20.775592,0
TN,35.69943,10.105586,0
SI,45.688352,15.34386,0
CZ,49.183907,16.12224,0
PT,39.159731,-8.089853,0
BE,50.710105,4.184136,0
AL,41.967162,20.008082,0
PL,51.751739,19.58711,0
NL,52.931949,6.855565,0
UG,-0.130202,29.984917,0
UG,0.393235,32.525498,0
LA,17.991439,102.527613,0
DO,18.479827,-69.759022,0
HR,43.152227,17.262379,0
BO,-18.042123,-65.281243,0
AX,60.287161,19.992821,0
JP,33.242185,131.647495,0
MP,15.147486,145.701493,0
NO,69.461352,29.875225,0
AU,-27.692344,141.040568,0
LV,56.403751,26.933658,0
CW,12.142572,-68.874121,0
AE,25.096253,55.138567,0
CW,12.148433,-68.919499,0
LU,49.50367,5.883666,0
JP,35.601433,135.9417,0
SM,43.924506,12.479315,0
SK,48.16526,19.950206,0
OM,24.243725,56.094061,0
NZ,-38.369349,178.170594,0
HK,22.51003,114.237969,0
MX,21.599934,-87.932642,0
UG,0.421076,32.572941,0
IE,52.056142,-8.484948,0
SE,59.149615,14.855565,0
RS,43.720904,22.309808,0
DE,50.039327,9.040101,0
HR,46.108288,16.393545,0
BD,23.377572,91.149294,0
AR,-53.78558,-67.940505,0
HU,48.228863,22.312119,0
GL,70.491158,-21.971813,0
VN,18.400214,105.566106,0
KE,0.700067,34.60934,0
TN,36.940932,10.089485,0
RO,44.430203,26.96244,0
BT,27.397789,91.195419,0
LT,54.771303,23.106919,0
LB,33.896342,35.530229,0
NP,28.048752,85.227978,0
DK,55.918407,12.433522,0
UA,49.332716,33.020857,0
BT,26.836555,89.450894,0
AS,-14.21561,-169.466066,0
UY,-31.303433,-56.986689,0
JP,36.867001,138.360812,0
DO,18.493706,-69.880627,0
NG,11.894093,6.953118,0
RU,54.714891,158.633991,0
MX,17.854514,-91.786884,0
KZ,50.158473,54.308219,0
AS,-14.232331,-169.514107,0
PT,39.911412,-8.849215,0
RW,-2.408857,29.772317,0
BT,26.99963,90.126011,0
MX,23.941666,-109.969907,0
GL,65.908151,-36.376652,0
PA,8.076908,-81.073601,0
LI,47.203652,9.501411,0
KH,12.990053,102.586039,0
MP,14.172696,145.189937,0
VN,22.133544,104.388597,0
GB,57.490911,-7.255823,0
NL,51.957893,4.166871,0
PR,18.171116,-65.815128,0
BD,24.142992,90.926324,0
AR,-22.969152,-66.351027,0
KH,11.598607,105.109192,0
US,42.690218,-73.122548,0
FO,62.103514,-6.980888,0
IT,44.734629,9.736654,0
NZ,-38.104014,175.155353,0
UG,0.346393,32.565574,0
BW,-24.357011,25.437129,0
PE,-7.087786,-79.532615,0
CW,12.122454,-68.91303,0
SG,1.41253,103.844806,0
MT,35.85283,14.562991,0
IM,54.113892,-4.59288,0
SE,61.288173,16.564689,0
HR,45.694302,16.237294,0
UG,2.346082,31.587655,0
CO,6.540594,-71.376373,0
UG,-0.632147,31.011002,0
PH,9.701385,118.641167,0
PA,8.153244,-81.476736,0
IM,54.274417,-4.579354,0
SZ,-27.126021,31.229703,0
EE,59.307288,26.229478,0
GT,14.548174,-89.668875,0
CW,12.14721,-68.889416,0
GL,73.199583,-56.014253,0
ES,38.578303,-1.755765,0
RS,45.624703,19.196374,0
ZA,-29.85501,17.869892,0
IT,46.064616,12.790071,0
AX,60.080086,20.224263,0
DO,18.534571,-69.906216,0
TH,6.144797,101.885729,0
PR,18.282841,-66.172139,0
SK,48.916003,21.083295,0
NA,-25.713574,19.300697,0
RO,44.169918,28.398767,0
LA,18.915837,102.447913,0
IE,53.78886,-8.133886,0
HR,45.580903,16.611121,0
BD,22.9151,91.455862,0
IN,21.597316,71.719308,0
SI,46.659649,16.318695,0
MX,21.891368,-102.400516,0
AU,-31.267283,117.397131,0
BR,-7.591907,-63.209169,0
IT,41.817782,14.764913,0
AR,-34.676398,-67.27094,0
KZ,54.770899,69.102002,0
AE,24.917805,55.76977,0
RS,42.452041,22.115978,0
SN,15.247757,-16.043358,0
KH,12.018643,104.515313,0
RS,45.666886,19.013066,0
EC,-2.755762,-78.299548,0
ME,42.783113,19.542573,0
CO,1.260417,-77.510204,0
EE,58.882395,24.928255,0
EE,58.558783,23.742339,0
AU,-37.269183,140.972234,0
MK,42.084506,22.121113,0
LV,57.007904,22.488624,0
SM,43.921211,12.491586,0
KR,37.658299,127.449186,0
GH,10.721819,-2.337668,0
CL,-38.662327,-71.08722,0
FO,62.066164,-7.31339,0
IL,31.956356,34.873995,0
ES,37.523145,-2.685849,0
AE,25.513559,55.747031,0
BG,42.703089,24.486952,0
BW,-22.684247,27.069168,0
PL,53.470763,17.699776,0
GT,15.330451,-89.773919,0
HR,45.344769,15.387956,0
CW,12.120979,-68.90934,0
TW,24.786476,121.328063,0
MN,47.71775,96.673776,0
TH,8.629032,99.033175,0
LK,7.046621,80.146806,0
ZA,-28.733493,26.10044,0
GH,10.741437,-2.86813,0
LU,49.696887,6.460795,0
RU,54.933016,22.495873,0
GU,13.441646,144.807944,0
DO,19.445175,-70.707708,0
NA,-24.943513,16.374586,0
SZ,-26.052294,31.187931,0
MY,4.821888,115.313025,0
PT,41.266021,-8.008977,0
NL,53.055053,6.934294,0
KZ,51.932774,77.019259,0
KZ,43.34255,76.959054,0
ZA,-33.273589,22.177652,0
NP,28.299663,81.467264,0
ZA,-34.357785,18.957726,0
AR,-25.384624,-61.144067,0
NL,51.424177,4.862283,0
HU,47.955873,22.311494,0
ID,-6.187132,106.058342,0
AE,25.326884,56.167951,0
AX,60.065009,19.95903,0
SK,48.369608,18.505489,0
ZA,-30.894753,26.937488,0
RS,43.634332,20.299132,0
GH,5.502356,-1.936364,0
LA,17.977458,102.610936,0
IL,32.300823,34.928365,0
SK,47.98593,17.874601,0
CW,12.083931,-68.812792,0
RS,43.863741,21.504307,0
MN,47.843997,107.402039,0
NL,53.283681,6.22642,0
AT,48.763694,15.260994,0
MY,6.239577,116.435677,0
LT,54.599651,24.674281,0
IM,54.371486,-4.464992,0
SG,1.347858,103.79031,0
MK,42.171449,21.804993,0
CZ,49.913339,17.038312,0
RU,62.028272,129.626431,0
IS,63.758254,-18.127343,0
FO,61.50491,-6.771166,0
MX,25.191126,-100.199653,0
MK,41.345498,21.564985,0
NO,62.704817,6.365885,0
GH,7.051975,-2.064316,0
IS,63.90059,-16.710039,0
BO,-16.524876,-68.199502,0
PA,7.429652,-80.13353,0
GB,53.194759,-1.762849,0
HR,44.12087,15.624994,0
FO,62.28531,-6.711364,0
AX,60.210453,20.246174,0
MP,15.194198,145.760256,0
IM,54.088677,-4.610439,0
LS,-28.91496,28.436538,0
NG,9.877346,8.490435,0
AD,42.500264,1.533116,0
MY,4.44934,101.57966,0
IE,52.344688,-6.692353,0
AR,-36.011668,-59.084698,0
CZ,50.015765,13.956156,0
AT,48.514345,15.810362,0
MK,41.116788,21.357736,0
LA,17.974287,102.622852,0
LT,54.434319,24.506314,0
BT,27.443572,90.906154,0
MT,36.041285,14.197726,0
LB,33.890658,35.589606,0
AT,48.053844,13.019219,0
DO,19.462805,-70.704228,0
LA,17.921219,102.648945,0
BO,-17.808385,-68.440182,0
ES,39.370812,-5.717435,0
IE,53.873972,-6.532006,0
SK,48.049044,18.192344,0
VN,9.718987,106.063853,0
BE,50.633262,4.670955,0
BG,43.581001,27.22705,0
BR,-26.578003,-51.447163,0
BW,-24.250654,26.14984,0
IE,54.818494,-7.994318,0
FR,45.82007,0.292195,0
KR,35.09255,127.772101,0
NO,60.240055,5.748812,0
TN,36.178294,10.427349,0
GL,61.179843,-45.378905,0
CA,49.432505,-68.492459,0
HU,47.507019,16.787554,0
DE,51.705226,7.379702,0
PR,18.034135,-66.48707,0
CX,-10.446119,105.697324,0
MN,49.167639,104.817839,0
CX,-10.416281,105.688118,0
TN,34.801593,10.781203,0
LS,-29.330404,27.532509,0
KH,10.744241,104.82457,0
PL,50.221275,18.610044,0
JP,38.480225,140.382808,0
CA,46.990822,-65.287945,0
BR,-6.955185,-50.942,0
PH,11.763968,122.19897,0
AT,48.029609,14.14862,0
ES,40.787898,-3.708317,0
DO,18.448753,-69.664921,0
MY,5.596278,102.772697,0
JP,42.982068,141.733078,0
ZA,-24.832421,26.429273,0
TH,17.31044,103.248052,0
PE,-8.7151,-75.051475,0
ST,0.373508,6.64689,0
DE,50.801967,6.688388,0
LT,55.722348,22.892526,0
SE,60.826945,16.051859,0
CZ,48.903588,14.945568,0
GR,38.493077,24.086484,0
US,35.660999,-77.789374,0
SZ,-26.273192,32.057024,0
RU,55.420277,100.925891,0
LA,17.884285,102.639147,0
SG,1.290963,103.846717,0
KZ,52.545503,62.403367,0
JE,49.1769,-2.032932,0
KZ,43.426069,78.733831,0
OM,19.696795,55.95493,0
KE,-1.454577,38.277336,0
LI,47.067054,9.513289,0
JP,36.930488,140.691178,0
SI,45.52809,14.39414,0
GH,5.042787,-1.924075,0
VN,18.855256,105.029403,0
BO,-19.458504,-64.67063,0
PH,11.01895,123.91028,0
CW,12.175115,-68.954838,0
AD,42.447119,1.499278,0
KR,36.88646,127.03323,0
FR,44.306756,5.021933,0
ZA,-30.990349,30.020031,0
JE,49.198736,-2.025508,0
IE,52.420848,-6.363508,0
RW,-2.443705,28.924675,0
BE,51.181372,5.707298,0
RU,56.4019,41.064533,0
CL,-28.529482,-70.472385,0
HK,22.431675,114.103876,0
RS,43.682082,19.701555,0
AR,-29.128762,-68.240374,0
RO,45.401229,27.227955,0
TN,37.249237,9.77892,0
GT,13.925725,-90.817458,0
IM,54.363183,-4.518557,0
UA,48.266053,33.453611,0
HU,46.911574,17.619323,0
JO,31.837377,35.892882,0
ME,42.400216,18.829886,0
VN,9.945922,105.688619,0
MX,28.874738,-104.469839,0
NO,61.459205,9.864035,0
IE,54.136893,-9.71303,0
PA,8.19611,-81.221019,0
HU,46.299572,17.384779,0
US,43.172035,-77.65635,0
AU,-35.630182,140.779304,0
CX,-10.448422,105.707318,0
BW,-21.208982,26.313044,0
AX,60.312748,20.055277,0
QA,25.336803,51.338665,0
NO,64.683145,12.730403,0
JO,31.999235,35.867014,0
BR,-15.739163,-41.036943,0
MK,41.450676,21.903233,0
DK,57.425188,9.773342,0
CA,49.417311,-91.661212,0
HU,48.054646,22.224506,0
AT,48.352962,14.668729,0
US,29.769803,-81.591439,0
UY,-33.394391,-57.434841,0
MK,41.192345,21.407876,0
KE,0.292076,37.67706,0
TN,36.775855,10.213248,0
RW,-1.94083,30.151119,0
BE,50.660709,3.681037,0
SI,45.649718,13.893943,0
TW,24.145882,121.178091,0
NA,-21.25975,18.816368,0
LK,8.026458,79.940488,0
PE,-10.483196,-77.914781,0
NL,52.128332,5.435843,0
PA,8.910479,-79.89715,0
ME,42.846673,19.522837,0
US,35.98095,-120.120047,0
AD,42.536265,1.519823,0
PR,18.075955,-66.960504,0
MY,4.220404,103.227069,0
AD,42.622915,1.542427,0
FI,61.3719,21.584989,0
JO,31.89909,35.867039,0
GI,36.148203,-5.34867,0
MO,22.142741,113.560212,0
GB,50.445452,-4.841669,0
CA,52.356396,-119.18065,0
MN,49.184708,101.429556,0
IE,52.635436,-6.229297,0
DO,19.468105,-70.701698,0
BE,50.844225,3.447074,0
GB,50.988715,-2.573082,0
JO,31.9875,35.899591,0
NG,8.63259,8.921049,0
GB,55.905413,-2.270902,0
TW,22.442623,120.623087,0
MY,6.309241,100.234176,0
CA,46.398684,-63.761024,0
DE,48.706343,8.548052,0
VN,20.750408,105.833671,0
RW,-2.359938,29.77523,0
MN,47.512412,117.651844,0
ZA,-31.54385,22.272583,0
AE,25.531581,56.21524,0
GL,65.617872,-37.648819,0
NZ,-35.033565,173.889375,0
BT,27.541091,90.165283,0
SI,46.559178,15.090555,0
FO,62.288577,-6.990893,0
VI,18.32318,-64.849028,0
RU,56.017944,37.138496,0
GI,36.145348,-5.351539,0
RW,-2.633707,29.766242,0
AS,-14.274305,-170.69905,0
HK,22.440692,113.979877,0
UY,-33.930318,-57.811147,0
EC,-2.927502,-78.770746,0
AL,42.256985,20.368242,0
LV,56.790068,26.23661,0
JP,37.54507,139.135566,0
TN,37.191201,10.010509,0
SM,43.915649,12.483024,0
BD,23.800996,90.479265,0
CL,-37.646256,-72.714038,0
AD,42.440851,1.460949,0
MO,22.16046,113.558614,0
LB,33.837145,35.9427,0
FO,62.217148,-6.762919,0
AR,-30.475111,-66.606122,0
CW,12.118586,-68.91042,0
AX,60.273819,20.120974,0
NL,52.260767,4.689478,0
QA,25.643546,51.436287,0
BE,51.022895,5.017559,0
JP,36.555571,140.321483,0
QA,25.204118,51.473956,0
MP,15.214531,145.717629,0
TH,14.419854,101.384369,0
JP,34.622986,135.515404,0
BO,-18.262059,-67.509369,0
CA,45.104506,-73.139337,0
JP,38.327075,141.159351,0
BT,27.435886,90.902422,0
PL,51.898396,18.950986,0
PH,18.282598,121.991874,0
HU,46.597515,16.461623,0
GR,35.105444,24.723162,0
MN,48.500884,110.985294,0
CZ,49.572769,16.052205,0
IT,44.618888,11.71689,0
CZ,49.505874,15.799712,0
KG,42.294203,76.099431,0
EC,-1.483623,-78.942436,0
PA,8.077296,-80.777471,0
IS,65.148142,-13.712499,0
BT,27.467104,89.646687,0
GU,13.407695,144.779034,0
PE,-8.742172,-77.90945,0
IN,22.238967,82.809271,0
GT,15.551329,-90.191773,0
KG,42.19641,73.21187,0
IM,54.304044,-4.537285,0
RO,44.589184,23.52069,0
ST,0.3004,6.7206,0
PA,7.674493,-80.559809,0
CO,4.213317,-76.15517,0
CL,-46.622702,-72.6887,0
ID,-2.877328,104.369383,0
NL,51.714283,6.042291,0
HR,46.140097,16.208202,0
MK,41.956433,22.793333,0
QA,25.349961,51.490252,0
CL,-39.011254,-72.828849,0
LB,33.837437,35.819699,0
RS,44.202157,20.250913,0
DO,18.526916,-69.802469,0
UA,49.113467,35.901924,0
CL,-32.876213,-70.961128,0
LV,56.902883,25.552977,0
HR,44.221757,15.542833,0
FO,61.476566,-6.812055,0
BG,43.037691,23.327975,0
ID,-8.547227,120.252122,0
GL,65.907427,-36.379569,0
CA,46.023075,-73.454039,0
NG,6.522849,3.067708,0
AD,42.45693,1.494188,0
GB,52.270056,1.386643,0
OM,23.037828,58.684798,0
BG,41.476399,24.047709,0
ZA,-29.447019,25.809666,0
CO,11.099074,-74.213526,0
BE,49.747079,5.29338,0
LT,54.521892,23.709823,0
TN,36.736637,10.252097,0
JE,49.233838,-2.101678,0
RS,44.600269,21.205882,0
BW,-24.943417,25.52739,0
AU,-17.678637,141.078164,0
MX,27.28883,-103.701881,0
CL,-40.335612,-72.993756,0
AD,42.567409,1.584969,0
VI,17.736708,-64.776452,0
CW,12.102346,-68.882061,0
UY,-33.297697,-55.588912,0
AS,-14.328498,-170.828023,0
BG,42.506907,23.891626,0
AS,-14.33063,-170.821166,0
AU,-30.87783,135.646184,0
NP,26.931129,86.259499,0
GR,36.728717,25.287512,0
MO,22.157023,113.551211,0
CA,51.968998,-104.885248,0
MK,41.819244,21.992671,0
MX,23.719335,-99.163168,0
LT,54.255896,24.028519,0
AT,47.515682,10.720379,0
PT,38.142033,-8.651404,0
JP,42.75666,142.136947,0
SM,43.912812,12.452313,0
BG,42.73335,26.61692,0
RS,43.558212,19.768064,0
NO,62.761027,8.316453,0
SZ,-26.858184,30.920389,0
JO,29.527645,35.001799,0
LT,55.250393,23.145548,0
UA,49.388169,24.787692,0
GR,39.596467,21.70062,0
GT,14.076396,-90.381884,0
KR,35.918979,127.033349,0
SN,16.49878,-14.50552,0
CO,8.120641,-73.575183,0
UA,47.943121,37.663597,0
BW,-20.248831,24.722942,0
MK,41.996193,21.410308,0
MK,41.436214,21.870668,0
NP,27.467251,84.280927,0
TW,22.415902,120.584564,0
KG,40.827109,73.293585,0
SZ,-26.436079,31.525934,0
KR,37.891392,128.751318,0
LS,-29.403234,27.564143,0
SM,43.941629,12.485849,0
AS,-14.335968,-170.751993,0
ME,42.779293,18.954957,0
QA,26.06311,51.134987,0
TN,35.095907,10.747902,0
BE,50.573841,5.195938,0
TW,23.133798,120.130702,0
SM,43.923063,12.497395,0
SN,15.871367,-15.948759,0
SM,43.962375,12.483318,0
FI,62.405031,29.18229,0
LK,8.242284,80.44074,0
DK,55.646688,11.164496,0
KZ,50.125912,80.613283,0
ZA,-24.183085,29.991904,0
OM,22.709504,58.769876,0
GB,52.273238,-0.676496,0
PR,18.102258,-66.044063,0
GL,61.154626,-45.428214,0
ES,42.368926,-2.808235,0
SI,45.867856,15.145193,0
SI,45.892208,14.067161,0
ME,41.870977,19.347313,0
SG,1.331849,103.741808,0
UA,50.777116,24.925872,0
FR,45.660633,2.812683,0
PH,16.778753,121.416885,0
BE,51.111726,3.432098,0
LI,47.223068,9.515476,0
BE,50.217959,4.403611,0
NA,-21.912214,16.330627,0
GU,13.251093,144.719893,0
RU,62.900174,152.416204,0
FI,60.401453,25.791187,0
GT,14.509481,-90.585134,0
LV,56.811478,25.497871,0
NA,-23.30224,17.186519,0
UG,0.158663,32.512877,0
SM,43.962117,12.460829,0
IE,54.256452,-8.187895,0
TN,36.780829,10.174479,0
UY,-32.094927,-57.884082,0
AX,60.309068,19.977134,0
TN,37.232633,9.870776,0
MN,48.419623,90.352852,0
NG,6.585745,3.578823,0
EE,59.277848,27.815406,0
PR,18.108886,-67.020902,0
PA,9.113363,-80.027757,0
LA,17.855368,102.658189,0
CL,-23.172126,-68.872641,0
RU,62.202132,63.496755,0
GT,14.522827,-92.206451,0
FO,62.003464,-6.830071,0
SG,1.329249,103.67395,0
BT,27.275443,89.537764,0
GL,69.216727,-51.12312,0
ZA,-29.722047,21.863049,0
LV,56.285994,26.19926,0
US,44.066017,-97.383776,0
KE,-0.006279,35.55907,0
GL,65.530967,-37.151176,0
BW,-20.951696,27.277696,0
DK,54.841663,11.315001,0
VN,15.889946,108.357461,0
PE,-6.252562,-76.08167,0
FO,61.410899,-6.706925,0
CO,10.787754,-75.261888,0
PE,-12.28789,-76.142761,0
HU,46.143266,18.727955,0
MP,15.15563,145.702096,0
AR,-23.916119,-64.049803,0
RW,-1.889007,30.178601,0
AS,-14.330753,-170.806222,0
PL,50.560437,18.61029,0
MO,22.122452,113.559085,0
DK,54.921767,12.047809,0
MP,15.13435,145.734143,0
SG,1.267219,103.817535,0
PR,18.340267,-66.122415,0
SK,48.339567,17.565409,0
BE,50.768646,4.920698,0
CO,2.705752,-72.723281,0
LI,47.114487,9.55157,0
SI,46.449474,15.3208,0
VN,20.276081,106.137154,0
PA,8.400967,-80.250804,0
AT,48.301903,16.400588,0
KZ,45.384914,79.568642,0
PH,13.710467,124.101917,0
VI,17.752705,-64.865665,0
PL,51.588201,21.28741,0
UG,1.950095,31.714501,0
ST,0.374131,6.711904,0
GH,5.046357,-1.659848,0
MO,22.167106,113.563548,0
EE,58.948037,24.902444,0
TW,23.630706,120.796316,0
BE,50.490948,5.163302,0
BG,43.064223,24.25654,0
OM,22.892057,59.013804,0
LV,57.39495,25.289004,0
MX,17.203852,-94.774001,0
BE,50.940303,3.822011,0
ZA,-30.388189,25.248755,0
TN,35.021674,10.734315,0
PH,17.040117,120.716031,0
MX,19.250453,-99.470206,0
ME,42.956266,19.15973,0
MT,35.879822,14.475358,0
TH,9.285115,98.957458,0
AX,60.521355,21.081989,0
RW,-1.976006,30.184113,0
BR,-3.217431,-54.95136,0
SG,1.363115,103.842862,0
PA,7.651332,-80.563038,0
FI,60.476857,22.367277,0
IS,65.240971,-14.176553,0
VN,13.588937,108.104458,0
JP,38.32136,140.969876,0
BG,42.306531,27.72318,0
RU,62.787291,32.969441,0
TN,36.434582,10.692449,0
IT,39.045585,16.858047,0
PE,-5.285268,-78.808218,0
HR,43.786212,15.630269,0
IM,54.217215,-4.695582,0
KR,35.285548,129.161165,0
UG,0.207659,32.58289,0
BG,43.383552,25.670725,0
GT,15.565642,-90.152076,0
AR,-26.823176,-65.192201,0
MN,49.69729,100.095561,0
JP,32.361269,130.046153,0
DE,51.516398,9.005272,0
SE,56.955857,12.361987,0
SN,15.4641,-12.966372,0
AT,47.766269,12.952084,0
CA,49.883728,-120.20396,0
LK,7.809669,80.626496,0
SZ,-26.041809,31.274375,0
CW,12.111805,-68.843815,0
UG,0.377942,32.709648,0
UG,2.24885,31.828393,0
VN,14.396731,107.799513,0
QA,25.526585,51.309076,0
IL,31.837106,35.229696,0
SK,49.03811,19.295005,0
SM,43.962003,12.456825,0
MP,15.164521,145.725475,0
GU,13.562917,144.898944,0
GR,40.801169,22.857305,0
ME,42.984181,19.657645,0
EC,-3.05452,-79.744586,0
BE,50.450055,5.056825,0
MY,5.473645,116.260996,0
NP,26.573974,87.755293,0
EC,-0.620104,-77.814453,0
BW,-19.496172,23.736408,0
US,35.004874,-89.260658,0
CC,-12.206033,96.846496,0
VI,17.746065,-64.760359,0
EE,57.841442,27.597504,0
OM,24.505629,56.426959,0
LV,56.307015,25.882945,0
JP,40.456976,140.636422,0
LA,18.040076,102.656223,0
BG,43.737081,28.558779,0
LI,47.23784,9.534519,0
PL,52.45247,15.118376,0
DO,18.558349,-69.902332,0
RU,63.822646,44.958772,0
AR,-54.609988,-67.821423,0
MT,35.90808,14.471627,0
LK,8.319439,80.304878,0
UG,0.258385,32.607141,0
IL,31.788075,34.819912,0
NG,5.879117,6.360615,0
UA,47.576364,34.317597,0
ZA,-26.021433,27.877521,0
EC,0.062388,-76.70282,0
SG,1.321778,103.873408,0
ST,0.291324,6.687507,0
RO,47.568683,23.174111,0
HR,42.974443,17.498397,0
KZ,43.855523,51.088364,0
CX,-10.509376,105.647138,0
PT,40.197523,-7.470977,0
BE,51.254249,4.705088,0
UA,49.129295,33.400481,0
UY,-34.440379,-56.797766,0
CA,54.583179,-107.819875,0
AT,47.212404,14.49585,0
KZ,42.158005,69.643591,0
TN,35.564432,11.016012,0
MY,3.743391,101.055521,0
QA,25.307687,51.55734,0
HU,47.58321,19.946305,0
CZ,50.308487,15.356549,0
VN,15.839867,107.682724,0
UA,51.219267,27.242531,0
PE,-15.277678,-75.198656,0
BE,50.693013,4.251968,0
NL,52.701924,5.293683,0
DE,51.982416,14.44743,0
IM,54.109506,-4.590904,0
NL,52.469852,6.126412,0
ID,0.506022,121.429639,0
AX,60.108126,19.910478,0
LU,49.754525,5.854852,0
LV,57.178993,27.677698,0
RO,46.211804,24.254558,0
LI,47.2092,9.556502,0
IM,54.174538,-4.424405,0
JE,49.237417,-2.111567,0
NG,12.023889,8.875054,0
QA,25.709209,51.159161,0
AR,-38.045764,-69.071132,0
KE,-2.65306,37.523916,0
BG,43.398165,27.236904,0
MO,22.148753,113.563919,0
AE,25.346648,56.296682,0
GL,61.151111,-45.576651,0
VN,20.630845,105.682463,0
KR,37.717322,126.9145,0
FO,62.148962,-6.909765,0
IL,31.243761,34.863853,0
JO,31.988362,35.819062,0
PH,15.166804,121.069119,0
GB,55.18923,-6.318878,0
NA,-21.969898,19.073953,0
EC,0.007795,-78.023461,0
PT,39.613057,-8.094995,0
PR,18.439243,-66.353076,0
KR,37.558878,127.148799,0
CO,6.98854,-72.904562,0
PE,-4.096124,-80.764318,0
SN,16.511458,-15.119474,0
JE,49.245304,-2.229656,0
BW,-24.497294,23.914927,0
JE,49.237784,-2.158082,0
IL,32.704534,34.948839,0
LK,6.81015,81.769972,0
GT,14.5686,-90.449664,0
MO,22.15744,113.549764,0
ZA,-32.652117,23.856107,0
MP,15.137455,145.721365,0
ES,43.093611,-4.260877,0
IE,52.141757,-8.30203,0
JP,34.740837,135.566406,0
IL,30.951381,35.394743,0
IT,43.492296,10.712294,0
KZ,43.399486,76.988434,0
TH,7.882572,100.186982,0
BO,-17.406327,-66.181576,0
SN,15.378647,-13.704369,0
SZ,-26.415351,31.181451,0
HR,43.519672,16.534654,0
NP,27.918826,83.602283,0
MY,3.981827,114.015893,0
TN,36.975289,10.050165,0
ME,42.553781,19.105325,0
BT,27.487435,89.765847,0
IS,65.645744,-16.128881,0
AE,25.559754,55.791764,0
NG,6.741521,6.10816,0
FI,61.720553,25.530483,0
BR,-29.659516,-51.78306,0
MT,35.969018,14.337659,0
IN,17.962323,76.974077,0
BG,42.541874,23.122882,0
SM,43.902243,12.47695,0
SN,14.499578,-15.727527,0
BD,23.2551,90.309071,0
NL,52.075205,4.543737,0
NO,62.090509,6.869267,0
QA,25.135696,51.550046,0
NG,7.555101,8.149335,0
LI,47.216096,9.545426,0
LA,15.118987,105.807161,0
KE,-0.390835,34.627501,0
IS,65.526575,-24.431062,0
HU,47.748709,16.618985,0
HK,22.27841,114.161414,0
TH,17.094025,104.330925,0
QA,25.176903,51.532112,0
